Date,"Taiwan, PPI, Goods, All items","Taiwan, PPI, Goods, Agriculture, Forestry, Fishing and animal husbandry products","Taiwan, PPI, Goods, Quarrying and mining products","Taiwan, PPI, Goods, Manufacturing products","Taiwan, PPI, Goods, Electronic parts and components","Taiwan, PPI, Goods, (semi-conductors","Taiwan, PPI, Goods, Computers, Electronic and optical products","Taiwan, PPI, Goods, Water, Electricity & gas supply","Taiwan, PPI, Services, Warehousing and storage","Taiwan, PPI, Services, Postal and courier","Taiwan, PPI, Services, Accomodation","Taiwan, PPI, Services, Food and beverage","Taiwan, PPI, Services, Banking","Taiwan, PPI, Services, Insurance","Taiwan, PPI, Services, Securities","Taiwan, PPI, Goods, All items, % YoY","Taiwan, PPI, Goods, Agriculture, Forestry, Fishing and animal husbandry products, % YoY","Taiwan, PPI, Goods, Quarrying and mining products, % YoY","Taiwan, PPI, Goods, Manufacturing products, % YoY","Taiwan, PPI, Goods, Electronic parts and components, % YoY","Taiwan, PPI, Goods, (semi-conductors, % YoY","Taiwan, PPI, Goods, Computers, Electronic and optical products, % YoY","Taiwan, PPI, Goods, Water, Electricity & gas supply, % YoY","Taiwan, PPI, Services, Warehousing and storage, % YoY","Taiwan, PPI, Services, Postal and courier, % YoY","Taiwan, PPI, Services, Accomodation, % YoY","Taiwan, PPI, Services, Food and beverage, % YoY","Taiwan, PPI, Services, Banking, % YoY","Taiwan, PPI, Services, Insurance, % YoY","Taiwan, PPI, Services, Securities, % YoY","Taiwan, PPI, Goods, All items, 3mma","Taiwan, PPI, Goods, Agriculture, Forestry, Fishing and animal husbandry products, 3mma","Taiwan, PPI, Goods, Quarrying and mining products, 3mma","Taiwan, PPI, Goods, Manufacturing products, 3mma","Taiwan, PPI, Goods, Electronic parts and components, 3mma","Taiwan, PPI, Goods, (semi-conductors, 3mma","Taiwan, PPI, Goods, Computers, Electronic and optical products, 3mma","Taiwan, PPI, Goods, Water, Electricity & gas supply, 3mma","Taiwan, PPI, Services, Warehousing and storage, 3mma","Taiwan, PPI, Services, Postal and courier, 3mma","Taiwan, PPI, Services, Accomodation, 3mma","Taiwan, PPI, Services, Food and beverage, 3mma","Taiwan, PPI, Services, Banking, 3mma","Taiwan, PPI, Services, Insurance, 3mma","Taiwan, PPI, Services, Securities, 3mma","Taiwan, PPI, Goods, All items, % YoY, 3mma","Taiwan, PPI, Goods, Agriculture, Forestry, Fishing and animal husbandry products, % YoY, 3mma","Taiwan, PPI, Goods, Quarrying and mining products, % YoY, 3mma","Taiwan, PPI, Goods, Manufacturing products, % YoY, 3mma","Taiwan, PPI, Goods, Electronic parts and components, % YoY, 3mma","Taiwan, PPI, Goods, (semi-conductors, % YoY, 3mma","Taiwan, PPI, Goods, Computers, Electronic and optical products, % YoY, 3mma","Taiwan, PPI, Goods, Water, Electricity & gas supply, % YoY, 3mma","Taiwan, PPI, Services, Warehousing and storage, % YoY, 3mma","Taiwan, PPI, Services, Postal and courier, % YoY, 3mma","Taiwan, PPI, Services, Accomodation, % YoY, 3mma","Taiwan, PPI, Services, Food and beverage, % YoY, 3mma","Taiwan, PPI, Services, Banking, % YoY, 3mma","Taiwan, PPI, Services, Insurance, % YoY, 3mma","Taiwan, PPI, Services, Securities, % YoY, 3mma"
1996-02-01,97.284605961617,126.06248787114302,54.62540165736504,98.9530788997811,83.2494893136985,81.69958139654338,99.72924482139945,79.70873786407769,,,,,,,,2.660777765808442,8.248625229128459,7.202124128775322,2.2019070087486714,4.2135796343651055,3.3695087080842567,4.856633283029255,0.0,,,,,,,,97.27099496393087,121.97425447959118,55.5499182592028,99.1592906316424,82.56654166285547,81.0156056053486,99.62159517207634,79.70873786407769,,,,,,,,3.7852762206102883,6.9061844214997565,12.998895699240771,3.4340117802121433,2.332421527457148,0.27856934771702013,4.316614239623942,0.0,,,,,,,
1996-03-01,97.04981625153127,125.26683485348342,55.67393877896153,98.67707242790523,83.4659593280282,82.39554174478036,99.17794813244167,79.70873786407769,,,,,,,,1.5922205599487205,6.3251523636962625,10.58112193483376,1.052631578947416,4.174435861334125,2.635956493921965,4.495617803746366,0.0,,,,,,,,97.17571798012796,124.4000258748949,55.21168047804264,98.90866406522638,82.97102553939644,81.56090295076922,99.48132441689773,79.70873786407769,,,,,,,,2.6032219058447943,6.867042865794403,10.307647258639635,2.16907203220705,3.15845985839643,1.3060121923627186,4.616275476413804,0.0,,,,,,,
1996-04-01,95.9881584320131,126.97457791577726,56.02908844917969,97.30655753307322,80.03597670660683,79.34204781838267,96.49323112053499,79.70873786407769,,,,,,,,-0.0425215265227985,7.262295081967252,7.251537714470713,-0.814901047729899,1.5355457569428355,0.33776103406839564,3.1596568319732343,0.0,,,,,,,,96.77419354838712,126.1013002134679,55.44280962850208,98.31223628691986,82.25047511611119,81.14572365323546,98.46680802479203,79.70873786407769,,,,,,,,1.4034922664114535,7.278690891597324,8.344927926026601,0.8132125133220628,3.3078537508806884,2.114408745358205,4.170635972916284,0.0,,,,,,,
1996-05-01,95.9269089424255,127.22685814088885,54.507018433958976,97.31607499762066,80.5298942040915,80.09707491204198,95.76578045995758,78.80258899676377,,,,,,,,-0.5187380901969019,7.740345110928559,2.0905923344947563,-1.2363566116101565,2.0319079074438973,1.4804451096505744,2.417666759698589,-1.136825010150222,,,,,,,,96.3216278753233,126.4894236367165,55.40334855403339,97.76656831953302,81.34394341290884,80.61155482506834,97.14565323764475,79.40668824163971,,,,,,,,0.3436536477430055,7.10926418553069,6.641083994599746,-0.3328753601308798,2.5806298419069527,1.4847208792136444,3.357647131806063,-0.378941670050074,,,,,,,
1996-06-01,96.4066966108616,127.05220260042698,56.7055640115,97.56352907585423,80.88661239671934,80.0071907342254,96.58130810634479,84.35814455231933,,,,,,,,-0.44275774826056935,8.143376280145409,7.640449438202257,-1.3852813852813561,1.2209080503624792,-0.0994067660734177,2.244707669993451,1.1250484934695493,,,,,,,,96.10725466176673,127.08454621903104,55.74722363154623,97.3953872021827,80.48416110247256,79.81543782155,96.28010656227912,80.9564904710536,,,,,,,,-0.3346724549934244,7.715338824347072,5.660859829055911,-1.145513014873804,1.5961205715830706,0.5729331258818502,2.6073437538884248,-0.0039255055602242335,,,,,,,
1996-07-01,94.81420988158433,120.143605666602,56.57026889903594,96.18349671647478,78.91094240678062,77.62140784303662,94.52291632686347,84.35814455231933,,,,,,,,-2.631303071600788,1.1766628534074508,9.242325277596365,-3.3566032322845607,-1.7014812001518775,-4.511420718415282,-0.4569033632209951,1.1250484934695493,,,,,,,,95.71593847829047,124.80755546930594,55.92761711483164,97.02103359664989,80.10914966919717,79.24189116310134,95.62333496438862,82.50629270046748,,,,,,,,-1.1975996366860875,5.686794748160472,6.324455683431128,-1.9927470763920245,0.517111585884833,-1.043460791612709,1.4018236888236817,0.3710906589296255,,,,,,,
1996-08-01,95.44712127398938,129.2256937706191,59.800439709115416,96.14542685828499,79.57864569041732,78.95169367472207,93.67476757462077,84.35814455231933,,,,,,,,-3.3391915641476366,8.860552558443736,11.194968553459116,-4.8327837965143505,-3.7431774598022938,-5.1756577526911425,-5.750295391886562,1.1250484934695493,,,,,,,,95.55600925547844,125.47383401254935,57.69209087321712,96.63081755020467,79.79206683130576,78.86009741732802,94.92633066927635,84.35814455231933,,,,,,,,-2.1377507946696657,6.060197230665531,9.359247756419249,-3.191556138026756,-1.4079168698638973,-3.262161745726615,-1.320830361704702,1.1250484934695493,,,,,,,
1996-09-01,95.10004083299306,121.94837958470796,62.96296296296286,96.07880460645289,79.84084880636597,79.66563085852238,93.3485565160659,84.35814455231933,,,,,,,,-3.381041277743202,5.383196377662269,15.370312984195822,-4.692220543806602,-4.006598240469184,-3.2528692614770316,-6.189352216102795,1.1250484934695493,,,,,,,,95.12045732952225,123.77255967397635,59.77789052370474,96.13590939373755,79.44347896785463,78.74624412542703,93.84874680585004,84.35814455231933,,,,,,,,-3.1171786378305435,5.140137263171151,11.935868938417103,-4.293869190868505,-3.1504189668077855,-4.313315910861153,-4.132183657070118,1.1250484934695493,,,,,,,
1996-10-01,94.518170681911,117.83427129827287,64.94165398274978,95.79328067002956,78.25848349035024,77.54950050078335,92.69287228837055,78.80258899676377,,,,,,,,-2.300306004009689,3.125000000000022,24.23164024587514,-3.4624976021484177,-3.9371257485029454,-3.736172654531511,-5.131543803418815,-1.136825010150222,,,,,,,,95.02177759629781,123.00278155119997,62.568352218276026,96.00583737825582,79.22599266237783,78.7222750113426,93.23873212635242,82.50629270046748,,,,,,,,-3.0068462819668436,5.789582978702008,16.932307261176696,-4.329167314156456,-3.8956338162581408,-4.054899889566562,-5.690397137136057,0.3710906589296255,,,,,,,
1996-11-01,94.01796651694569,116.45643314574035,63.233553187891,95.40306462358433,77.10905820299392,75.3486222039601,92.65046485075842,78.80258899676377,,,,,,,,-3.18511510564492,1.0779855145696349,17.430904522613066,-4.11325808303038,-6.343504665975397,-6.842355929512611,-6.90005572491561,-1.136825010150222,,,,,,,,94.54539267728325,118.74636134290705,63.71272337786789,95.75838330002226,78.40279683323672,77.52125118775528,92.89729788506496,80.65444084861564,,,,,,,,-2.9554874624659377,3.195393964077308,19.01095258422801,-4.0893254096618,-4.762409551649175,-4.610465948507052,-6.073650581479073,-0.3828671756102982,,,,,,,
1996-12-01,93.85463454471214,113.52610130021348,66.14239810586834,95.26030265537267,77.27979511570467,75.54123115642422,92.41559288859892,78.80258899676377,,,,,,,,-3.576297850026211,-3.7828947368421018,16.676610978520312,-4.192591174499805,-6.04566683964708,-6.4616656596813815,-7.212105332110563,-1.136825010150222,,,,,,,,94.13025724785628,115.93893524807555,64.7725350921697,95.48554931632886,77.54911226968295,76.1464512870559,92.58631000924264,78.80258899676377,,,,,,,,-3.020572986560275,0.14003025924251725,19.44638524900284,-3.9227822865595345,-5.442099084708474,-5.680064747908503,-6.414568286814997,-1.136825010150222,,,,,,,
1997-01-01,94.0281747652103,114.26353580438582,68.05344156942323,95.29837251356244,76.67306930089323,75.13803641593267,91.57723046811287,79.47141316073356,,,,,,,,-3.2559605083499643,-6.242038216560497,22.982885085574644,-3.832116788321127,-6.721068249258167,-6.762268961121743,-7.996591616687976,-0.2977398836107814,,,,,,,,93.96692527562271,114.74869008344653,65.80979762106085,95.32057993083981,77.02064087319728,75.342629925439,92.21442940249007,79.02553038475371,,,,,,,,-3.3391244880070325,-2.982315812944323,19.030133528902677,-4.045988681950438,-6.370079918293548,-6.688763516771913,-7.369584224571383,-0.8571299679704084,,,,,,,
1997-02-01,94.15067374438547,114.86512711042114,68.10417723659725,95.38402969448944,76.70355803530587,74.99422173142614,91.25101940955798,79.47141316073356,,,,,,,,-3.2214060860440763,-8.882389162561555,24.674922600619254,-3.606809656631671,-7.863028749313317,-8.207336623392958,-8.501242967421174,-0.2977398836107814,,,,,,,,94.01116101810264,114.21825473834014,67.4333389706296,95.31423495447486,76.8854741506346,75.22449643459434,91.74794758875659,79.24847177274363,,,,,,,,-3.3512214814734183,-6.302440705321385,21.444806221571408,-3.8771725398175345,-6.876587946072855,-7.143757081398694,-7.903313305406571,-0.577434925790595,,,,,,,
1997-03-01,93.91588403429971,115.17562584902001,66.71740233384061,95.1651280098982,75.31327174608974,72.6418243919978,91.14663187082041,79.47141316073356,,,,,,,,-3.2291995371831694,-8.055770720371791,19.835965978128822,-3.559027777777768,-9.767679719462308,-11.837676100236871,-8.09788507713054,-0.2977398836107814,,,,,,,,94.03157751463182,114.76809625460898,67.62500704662035,95.28251007265003,76.22996636076296,74.25802751311888,91.32496058283043,79.47141316073356,,,,,,,,-3.235522043859071,-7.726732699831282,22.497924554774244,-3.6659847409101887,-8.117258906011264,-8.935760561583857,-8.19857322041323,-0.2977398836107814,,,,,,,
1997-04-01,93.43609636586362,110.28527071608774,63.52105530187715,95.06995336442377,75.60596359645103,73.22221936875633,90.68993638884358,79.6655879180151,,,,,,,,-2.658725938530282,-13.143817820571613,13.371566555991588,-2.2985133020344106,-5.535027237057644,-7.713222204240166,-6.014198782961467,-0.05413452429289256,,,,,,,,93.83421804818295,113.44200789184295,66.11421162410501,95.20637035627048,75.87426445928222,73.61942183072675,91.02919588974066,79.53613807982741,,,,,,,,-3.036443853919177,-10.027325901168322,19.29415171157989,-3.1547835788146164,-7.721911901944424,-9.252744975956666,-7.53777560917106,-0.21653809717148512,,,,,,,
1997-05-01,94.08942425479788,111.81835823791968,64.80635887028573,95.65051870181789,75.48400865880049,72.5545083335474,89.73087587669222,80.38834951456312,,,,,,,,-1.9155049483878028,-12.111043319097025,18.89543903195787,-1.7114914425427563,-6.265853935562038,-9.416781557600428,-6.3017338283884445,2.012320328542083,,,,,,,,93.81380155165374,112.42641826767579,65.01493883533449,95.29520002537994,75.46774800044709,72.80618403143384,90.52248137878541,79.84178353110393,,,,,,,,-2.6011434747004194,-11.10354395334681,17.367657188692764,-2.5230108407849783,-7.189520297360663,-9.655893287359156,-6.80460589616015,0.5534819735461364,,,,,,,
1997-06-01,94.78358513679052,111.83776440908213,62.86149162861484,96.32625868468645,75.75840726851419,72.75995788284246,90.27564834447888,85.95469255663433,,,,,,,,-1.683608640406642,-11.974950358943026,10.85594989561589,-1.268168959125926,-6.339992461364529,-9.058226872953723,-6.528861417907916,1.8925831202046162,,,,,,,,94.103035252484,111.31379778769652,63.729635266925904,95.68224358364269,75.6161265079219,72.8455618617154,90.23215353667156,82.00287666307084,,,,,,,,-2.0859465091082434,-12.409937166203889,14.374318494521788,-1.7593912345676976,-6.046957877994738,-8.729410211598106,-6.281598009752609,1.2835896414846022,,,,,,,
1997-07-01,94.48754593711719,111.2943916165341,62.709284627092764,96.0407347482631,75.24314765694066,71.83800303038092,89.82221497308758,85.95469255663433,,,,,,,,-0.3445305770887308,-7.365530608948456,10.852017937219749,-0.1484266772214582,-4.648017927517223,-7.45078577336643,-4.973081170623961,1.8925831202046162,,,,,,,,94.45351844290185,111.65017142117863,63.459045041997776,96.00583737825582,75.49518786141844,72.38415641559025,89.94291306475289,84.09924487594392,,,,,,,,-1.3145480552943931,-10.483841428996172,13.534468954931171,-1.0426956929633802,-5.7512881081479295,-8.641931401306861,-5.9345588056401075,1.932495522983772,,,,,,,
1997-08-01,95.26337280522661,106.9862216184747,63.94385252832734,97.16379556486157,77.49016738315183,74.55507331980796,91.22166041428802,85.88996763754048,,,,,,,,-0.19251336898397087,-17.209791259948947,6.92873303167425,1.0591961987725274,-2.6244205202866078,-5.56874735712195,-2.618749129405229,1.8158567774936074,,,,,,,,94.8448346263781,110.03945921469698,63.171542928011654,96.51026299927037,76.16390743620222,73.05101141101045,90.43984124395149,85.93311758360305,,,,,,,,-0.7402175288264491,-12.18342407594681,9.545566954836632,-0.1191331458582856,-4.537476969722786,-7.359253334480702,-4.706897239312369,1.86700767263428,,,,,,,
1997-09-01,94.61004491629237,103.04676887250149,65.07694909521385,96.60226515656234,76.83465959328018,73.58175608002266,89.8711466318708,85.88996763754048,,,,,,,,-0.5152425933877214,-15.499681731381276,3.3575073865162786,0.544824170381375,-3.7652270210410066,-7.636762193352897,-3.7251887056192534,1.8158567774936074,,,,,,,,94.78698788621205,107.1091273691701,63.910028750211325,96.60226515656234,76.52265821112422,73.32494414340384,90.3050073397488,85.91154261057177,,,,,,,,-0.3507621798201422,-13.358334533426225,7.046086118470096,0.4851978973108147,-3.679221822948279,-6.885431774613759,-3.772339668549481,1.8414322250639437,,,,,,,
1997-10-01,95.16129032258065,99.92237531535031,68.52697446304744,97.49690682402212,77.63346443489121,73.97981458178182,91.64899690099492,80.32362459546927,,,,,,,,0.6804190517334385,-15.20092226613965,5.520833333333353,1.7784401390958493,-0.7986598098800424,-4.603106268834667,-1.1261657575224349,1.9301848049281256,,,,,,,,95.0115693480332,103.3184552687755,65.84925869552954,97.08765584848202,77.31943047044108,74.03888132720415,90.91393464905126,84.03451995685008,,,,,,,,-0.009112303546085757,-15.970131752489957,5.269024583841296,1.1274868360832506,-2.396102450402552,-5.936205273103172,-2.4900345308489724,1.85396611997178,,,,,,,
1997-11-01,98.92813393221725,105.49194643896762,71.99391171993902,101.3324450366423,80.75551083874498,75.5232543208609,97.54036861849613,80.32362459546927,,,,,,,,5.22258414766561,-9.415097483752689,13.853971650173857,6.215083798882692,4.728954964216481,0.2317655078391212,5.277797338215606,1.9301848049281256,,,,,,,,96.23315639036343,102.82036354227313,68.5326117594001,98.47720567240891,78.40787828897213,74.36160832755512,93.02017071712062,82.17907227615967,,,,,,,,1.7959202020037743,-13.371900493757872,7.577437456674498,2.8461160361199718,0.05502271109847712,-4.002700984782815,0.14214762502463932,1.892075462449953,,,,,,,
1997-12-01,99.52021233156391,108.84921405006797,68.40859123964138,101.98915009041596,80.83173267477657,73.65623154164213,98.06230631218395,80.45307443365697,,,,,,,,6.036545573199903,-4.119658119658087,3.426233699821024,7.063642721550578,4.596204679054705,-2.495325514193425,6.110130603600394,2.094455852156041,,,,,,,,97.86987886212061,104.75451193479529,69.64315914087595,100.27283398369347,79.74023598280426,74.38643348142828,95.75055727722501,80.36677454153183,,,,,,,,3.979849590866316,-9.578559289850142,7.60034622777608,5.019055553176373,2.842166611130381,-2.288888758396324,3.4205873947645222,1.984941820670764,,,,,,,
1998-01-01,100.83707635769703,109.64486706772757,63.96076441738533,103.67374131531366,82.54519954876663,75.61313849867749,100.75354754526175,80.59331175836031,,,,,,,,7.241341873846485,-4.042119565217384,-6.013916500994066,8.78857485269151,7.658660728487354,0.6323056941691219,10.020304206889152,1.4117008280168264,,,,,,,,99.76180754049273,107.99534251892105,68.12108912565525,102.33177881412398,81.37748102076273,74.93087478706018,98.7854074919806,80.45667026249552,,,,,,,,6.166823864903999,-5.858958389542721,3.755429616333607,7.355767124374927,5.661273457252847,-0.5437514373950613,7.136077382901718,1.8121138283669975,,,,,,,
1998-02-01,98.51980400163333,110.61517562584906,59.749704041941385,101.18016560388318,79.56949907009351,71.77380004622623,96.99885826129504,80.59331175836031,,,,,,,,4.640572481838889,-3.699949315762785,-12.267196424137127,6.076631410896027,3.73638604022577,-4.294226422847725,6.298931112143835,1.4117008280168264,,,,,,,,99.62569756363143,109.70308558121486,64.0396865663227,102.28101900320428,80.98214376454557,73.68105669551528,98.60490403958026,80.54656598345919,,,,,,,,5.972819976295092,-3.9539090002127533,-4.951626408436721,7.309616328379373,5.330417149255943,-2.0524154142906768,7.47645530754446,1.6392858360632312,,,,,,,
1998-03-01,96.92731727235608,117.32971084804973,57.314392017588276,99.1529456552775,75.93524192810747,68.27088523074558,93.38770184309244,80.59331175836031,,,,,,,,3.2065217391304524,1.8702611625948107,-14.093789607097618,4.190419041904225,0.8258440612096019,-6.017110938273362,2.458752371067563,1.4117008280168264,,,,,,,,98.76139921056215,112.52991784720878,60.341620158971665,101.33561752482478,79.34998018232254,71.88594125854978,97.04670254988308,80.59331175836031,,,,,,,,5.029478698271942,-1.9572692394617872,-10.791634177409604,6.351875101830587,4.073630276640909,-3.226343888983989,6.259329230033516,1.4117008280168264,,,,,,,
1998-04-01,96.66190281747653,113.2544149039395,60.4261796042617,98.89597411249649,73.81627488642938,65.95187344307769,92.9440548034578,80.55016181229776,,,,,,,,3.452419971594023,2.6922400140771074,-4.8722044728434994,4.024426869556508,-2.3671263811597787,-9.929152637485982,2.4855221035214203,1.110358835477343,,,,,,,,97.3696746971553,113.73310045927941,59.16342522126379,99.74302845721905,76.44033862821011,68.66551957334984,94.4435383026151,80.57892844300613,,,,,,,,3.7665047308544537,0.28751728696970985,-10.411063501359413,4.76382577411892,0.7317012400918643,-6.746829999535691,3.747735195577606,1.311253497170332,,,,,,,
1998-05-01,96.14128215598204,112.71104211139146,62.658548959918726,98.22023412962794,71.6119393883959,64.4803410462519,91.11727287555044,80.48543689320391,,,,,,,,2.180752956493448,0.798333911836191,-3.31419624217123,2.686567164179121,-5.129655060990402,-11.128415687384951,1.5450612571344946,0.12077294685992612,,,,,,,,96.57683408193822,114.43172262112688,60.13304019392291,98.7563846324673,73.78781873431092,66.23436657335839,92.48300984070022,80.54297015462066,,,,,,,,2.94656488907264,1.7869450295027018,-7.426730107370781,3.633804358546618,-2.2236457936468597,-9.024893087714766,2.1631119105744925,0.8809442034513651,,,,,,,
1998-06-01,97.10085749285422,119.44498350475456,62.67546084897674,98.7056248215476,72.15158998749952,64.932330054701,90.30174522916323,86.38619201726002,,,,,,,,2.4448034464189528,6.802012840534455,-0.2959375840732026,2.470111649046536,-4.760946555054746,-10.758153324862352,0.028908000289029623,0.5020080321285203,,,,,,,,96.63468082210426,115.13681350669516,61.92006313771906,98.60727768789069,72.52660142077492,65.1215148480102,91.45435763605717,82.47393024092055,,,,,,,,2.69265879150214,3.4308622554825834,-2.8274460996959756,3.060368560927388,-4.085909332401642,-10.605240549911096,1.3531637869816482,0.5777132714885965,,,,,,,
1998-07-01,96.17190690077581,121.23035125169808,63.19972940977496,97.54449414675936,71.68206347754496,65.74642389378263,88.18463545914203,86.29989212513487,,,,,,,,1.7826274848746548,8.927637314734094,0.782092772383991,1.565751659894965,-4.732768750759753,-8.479605333714668,-1.8231341928454992,0.40160642570281624,,,,,,,,96.4713488498707,117.79545895594804,62.84457973955681,98.1567843659783,71.81519761781347,65.05303166491184,89.86788452128523,84.39050701186626,,,,,,,,2.1360612959290175,5.509328022368245,-0.9426803512868122,2.240810157706874,-4.8744567889349675,-10.122058115320657,-0.08305497847399164,0.34146246823042087,,,,,,,
1998-08-01,95.83503470804409,126.12070638463034,63.94385252832732,96.8877890929857,71.19729260038406,65.92105601068343,87.06246941771323,86.08414239482204,,,,,,,,0.6000857265323623,17.88499909305279,-3.3306690738754696e-14,-0.2840630815946543,-8.12086874409822,-11.58072405359787,-4.559433557430992,0.22607385079127518,,,,,,,,96.36926636722471,122.26534704702765,63.27301426235967,97.71263602043088,71.67698202180951,65.53326998638902,88.51628336867283,86.2567421790723,,,,,,,,1.6091722192753224,11.204883082773778,0.16205172943692014,1.2506000757822822,-5.871528016637573,-10.272827570724964,-2.117886583329154,0.3765627695408706,,,,,,,
1998-09-01,95.7635769701919,129.08985057248208,65.51665821072203,96.56419529837258,70.94728497820046,64.84758211561679,86.40026096884682,86.00862998921257,,,,,,,,1.2192490289166802,25.273069679849325,0.6756756756756355,-0.03940886699504986,-7.6623943494305795,-11.870026525198929,-3.86206896551724,0.1381562421502336,,,,,,,,95.92350619300392,125.48030273627016,64.2200800496081,96.99882617937256,71.27554701870982,65.50502067336095,87.21578861523403,86.13088816972316,,,,,,,,1.2006540801078982,17.36190202921207,0.48592281601986614,0.4140932371017536,-6.838677281429518,-10.643451970837155,-3.4148789052645774,0.2552788395481083,,,,,,,
